2.457672721289999783e+06 -3.680000000000003268e-01 7.110000000000002984e-01
2.457672724059999920e+06 -3.529999999999997584e-01 7.159999999999993037e-01
2.457672730899999849e+06 -3.330000000000001847e-01 7.069999999999989626e-01
2.457672732900000177e+06 -3.320000000000007390e-01 7.149999999999998579e-01
2.457672734889999963e+06 -3.310000000000012932e-01 7.130000000000009663e-01
2.457672736889999826e+06 -3.209999999999997300e-01 7.189999999999994174e-01
2.457672738909999840e+06 -3.170000000000001705e-01 7.199999999999988631e-01
2.457672740739999805e+06 -3.220000000000009521e-01 7.210000000000000853e-01
2.457672742599999998e+06 -3.209999999999997300e-01 7.219999999999995310e-01
2.457672746329999994e+06 -3.019999999999996021e-01 7.059999999999995168e-01
2.457672748199999798e+06 -3.100000000000004974e-01 7.149999999999998579e-01
2.457672750070000067e+06 -3.060000000000009379e-01 7.170000000000005258e-01
2.457672751939999871e+06 -3.130000000000006111e-01 7.179999999999999716e-01
2.457672753789999988e+06 -3.040000000000002700e-01 7.080000000000001847e-01
2.457672755630000029e+06 -2.990000000000012648e-01 7.060000000000012932e-01
2.457672757459999993e+06 -2.959999999999993747e-01 7.089999999999996305e-01
2.457672759289999958e+06 -3.040000000000002700e-01 7.130000000000009663e-01
2.457672761140000075e+06 -3.049999999999997158e-01 7.130000000000009663e-01
2.457672762959999964e+06 -2.989999999999994884e-01 7.119999999999997442e-01
2.457672764789999928e+06 -3.059999999999991616e-01 7.119999999999997442e-01
2.457672766619999893e+06 -3.040000000000002700e-01 7.119999999999997442e-01
2.457672768360000104e+06 -3.049999999999997158e-01 7.159999999999993037e-01
2.457672770060000010e+06 -3.060000000000009379e-01 7.160000000000010800e-01
2.457672771790000144e+06 -3.059999999999991616e-01 7.119999999999997442e-01
2.457672773599999957e+06 -3.100000000000004974e-01 7.160000000000010800e-01
2.457672775419999845e+06 -3.109999999999999432e-01 7.100000000000008527e-01
2.457672777230000123e+06 -3.090000000000010516e-01 7.059999999999995168e-01
2.457672779050000012e+06 -3.179999999999996163e-01 7.170000000000005258e-01
2.457672780840000138e+06 -3.229999999999986215e-01 7.189999999999994174e-01
2.457672782660000026e+06 -3.100000000000004974e-01 7.140000000000004121e-01
2.457672784460000228e+06 -3.179999999999996163e-01 7.169999999999987494e-01
2.457672786290000193e+06 -3.269999999999999574e-01 7.110000000000002984e-01
2.457672788000000175e+06 -3.289999999999988489e-01 7.189999999999994174e-01
2.457672789799999911e+06 -3.230000000000003979e-01 7.119999999999997442e-01
2.457672791610000189e+06 -3.389999999999986358e-01 7.219999999999995310e-01
2.457672793430000078e+06 -3.469999999999995310e-01 7.179999999999999716e-01
2.457672809439999983e+06 -3.899999999999987921e-01 7.199999999999988631e-01
2.457672810839999933e+06 -3.910000000000000142e-01 7.249999999999996447e-01
2.457672813070000149e+06 -3.840000000000003411e-01 7.029999999999994031e-01
2.457672814879999962e+06 -3.949999999999995737e-01 7.069999999999989626e-01
2.457672816689999774e+06 -4.119999999999990337e-01 7.230000000000007532e-01
2.457672818390000146e+06 -4.149999999999991473e-01 7.159999999999993037e-01
2.457672820210000034e+06 -4.220000000000005969e-01 7.110000000000002984e-01
2.457672822019999847e+06 -4.279999999999990479e-01 7.080000000000001847e-01
2.457672823820000049e+06 -4.469999999999991758e-01 7.270000000000003126e-01
2.457672825639999937e+06 -4.550000000000000711e-01 7.210000000000000853e-01
2.457672827479999978e+06 -4.519999999999999574e-01 7.170000000000005258e-01
2.457672829260000028e+06 -4.550000000000000711e-01 7.119999999999997442e-01
2.457672831079999916e+06 -4.629999999999991900e-01 7.149999999999998579e-01
2.457672832870000042e+06 -4.749999999999996447e-01 7.110000000000002984e-01
2.457672834669999778e+06 -4.979999999999993321e-01 7.210000000000000853e-01
2.457672836490000132e+06 -4.849999999999994316e-01 7.169999999999987494e-01
2.457672838289999869e+06 -5.099999999999997868e-01 7.100000000000008527e-01
2.457672840129999910e+06 -5.160000000000000142e-01 7.089999999999996305e-01
2.457672841930000111e+06 -5.309999999999988063e-01 7.109999999999985221e-01
2.457672843739999924e+06 -5.470000000000005969e-01 7.080000000000001847e-01
