2.457672720850000158e+06 -7.999999999999118927e-03 7.509999999999976694e-01
2.457672723660000134e+06 3.000000000000113687e-03 7.370000000000000995e-01
2.457672730489999987e+06 2.299999999999968736e-02 7.579999999999991189e-01
2.457672732489999849e+06 3.200000000000002842e-02 7.370000000000000995e-01
2.457672734470000025e+06 2.400000000000090949e-02 7.469999999999981100e-01
2.457672736490000039e+06 3.599999999999958789e-02 7.540000000000013358e-01
2.457672738330000080e+06 3.500000000000014211e-02 7.549999999999990052e-01
2.457672740319999866e+06 4.300000000000103739e-02 7.469999999999981100e-01
2.457672742190000135e+06 5.300000000000082423e-02 7.329999999999987637e-01
2.457672745910000056e+06 4.800000000000004263e-02 7.450000000000009948e-01
2.457672747779999860e+06 5.499999999999971578e-02 7.489999999999987779e-01
2.457672749660000205e+06 5.099999999999837996e-02 7.469999999999998863e-01
2.457672751550000161e+06 5.299999999999904787e-02 7.370000000000018758e-01
2.457672753390000202e+06 4.199999999999981526e-02 7.520000000000006679e-01
2.457672755220000166e+06 6.000000000000049738e-02 7.429999999999985505e-01
2.457672757069999818e+06 6.200000000000116529e-02 7.299999999999986500e-01
2.457672758880000096e+06 5.599999999999916156e-02 7.420000000000008811e-01
2.457672760730000213e+06 5.799999999999982947e-02 7.439999999999997726e-01
2.457672762560000177e+06 5.500000000000149214e-02 7.509999999999994458e-01
2.457672764400000218e+06 6.000000000000049738e-02 7.500000000000000000e-01
2.457672766220000107e+06 4.500000000000170530e-02 7.509999999999994458e-01
2.457672767940000165e+06 5.400000000000027001e-02 7.539999999999995595e-01
2.457672769669999834e+06 5.499999999999971578e-02 7.500000000000017764e-01
2.457672771370000206e+06 5.400000000000027001e-02 7.490000000000005542e-01
2.457672773209999781e+06 4.499999999999992895e-02 7.449999999999992184e-01
2.457672775020000059e+06 4.600000000000115108e-02 7.419999999999991047e-01
2.457672776850000024e+06 3.899999999999970157e-02 7.519999999999988916e-01
2.457672778640000150e+06 4.900000000000126477e-02 7.459999999999986642e-01
2.457672780429999810e+06 3.499999999999836575e-02 7.520000000000006679e-01
2.457672782250000164e+06 3.999999999999914735e-02 7.439999999999997726e-01
2.457672784049999900e+06 3.500000000000014211e-02 7.420000000000008811e-01
2.457672785900000017e+06 3.699999999999903366e-02 7.530000000000001137e-01
2.457672787599999923e+06 2.299999999999968736e-02 7.510000000000012221e-01
2.457672789419999812e+06 1.400000000000112266e-02 7.490000000000005542e-01
2.457672791209999938e+06 1.999999999999957367e-02 7.600000000000015632e-01
2.457672793029999826e+06 2.099999999999901945e-02 7.540000000000013358e-01
2.457672796659999993e+06 1.100000000000100897e-02 7.469999999999981100e-01
2.457672798369999975e+06 8.000000000000895284e-03 7.490000000000005542e-01
2.457672809040000197e+06 -3.599999999999958789e-02 7.430000000000003268e-01
2.457672812659999821e+06 -3.400000000000069633e-02 7.550000000000007816e-01
2.457672814460000023e+06 -4.199999999999981526e-02 7.570000000000014495e-01
2.457672816279999912e+06 -7.600000000000051159e-02 7.589999999999985647e-01
2.457672817999999970e+06 -6.099999999999994316e-02 7.560000000000002274e-01
2.457672819800000172e+06 -7.300000000000039790e-02 7.519999999999988916e-01
2.457672821640000213e+06 -6.099999999999994316e-02 7.449999999999992184e-01
2.457672823419999797e+06 -8.799999999999918998e-02 7.490000000000005542e-01
2.457672825250000227e+06 -9.200000000000052580e-02 7.530000000000001137e-01
2.457672827060000040e+06 -1.059999999999998721e-01 7.490000000000005542e-01
2.457672828859999776e+06 -1.030000000000015348e-01 7.550000000000007816e-01
2.457672830670000054e+06 -1.080000000000005400e-01 7.510000000000012221e-01
2.457672832469999790e+06 -1.260000000000012221e-01 7.500000000000000000e-01
2.457672834280000068e+06 -1.400000000000005684e-01 7.439999999999997726e-01
2.457672836170000024e+06 -1.359999999999992326e-01 7.379999999999995453e-01
2.457672837900000159e+06 -1.630000000000002558e-01 7.429999999999985505e-01
2.457672839699999895e+06 -1.649999999999991473e-01 7.469999999999998863e-01
2.457672841519999783e+06 -1.799999999999997158e-01 7.449999999999992184e-01
2.457672843340000138e+06 -1.819999999999986073e-01 7.479999999999993321e-01
2.457672845139999874e+06 -2.019999999999999574e-01 7.580000000000008953e-01
2.457672846969999839e+06 -2.069999999999989626e-01 7.469999999999998863e-01
2.457672848770000041e+06 -2.189999999999994174e-01 7.469999999999998863e-01
2.457672850589999929e+06 -2.299999999999986500e-01 7.360000000000006537e-01
2.457672852400000207e+06 -2.379999999999995453e-01 7.439999999999997726e-01
2.457672854210000020e+06 -2.599999999999997868e-01 7.500000000000000000e-01
2.457672855990000069e+06 -2.679999999999989058e-01 7.399999999999984368e-01
2.457672857820000034e+06 -2.730000000000014637e-01 7.370000000000000995e-01
2.457672859730000142e+06 -2.940000000000004832e-01 7.469999999999998863e-01
2.457672861570000183e+06 -2.980000000000000426e-01 7.510000000000012221e-01
2.457672863379999995e+06 -2.989999999999994884e-01 7.449999999999992184e-01
2.457672865209999960e+06 -3.099999999999987210e-01 7.449999999999992184e-01
2.457672867019999772e+06 -3.239999999999998437e-01 7.439999999999997726e-01
2.457672868809999898e+06 -3.409999999999993037e-01 7.539999999999995595e-01
2.457672870620000176e+06 -3.469999999999995310e-01 7.530000000000001137e-01
2.457672872419999912e+06 -3.520000000000003126e-01 7.480000000000011084e-01
2.457672874230000190e+06 -3.580000000000005400e-01 7.500000000000000000e-01
2.457672876029999927e+06 -3.659999999999996589e-01 7.460000000000004405e-01
2.457672886930000037e+06 -3.979999999999996874e-01 7.520000000000006679e-01
2.457672888729999773e+06 -3.840000000000003411e-01 7.389999999999989910e-01
2.457672890420000069e+06 -3.680000000000003268e-01 7.249999999999996447e-01
2.457672924490000121e+06 -2.029999999999994031e-01 7.469999999999998863e-01
2.457672926320000086e+06 -1.920000000000001705e-01 7.450000000000009948e-01
2.457672928129999898e+06 -1.829999999999998295e-01 7.439999999999997726e-01
2.457672929959999863e+06 -1.680000000000010374e-01 7.409999999999996589e-01
2.457672931799999904e+06 -1.639999999999997016e-01 7.309999999999998721e-01
2.457672933610000182e+06 -1.600000000000001421e-01 7.390000000000007674e-01
2.457672935440000147e+06 -1.509999999999998010e-01 7.349999999999994316e-01
